MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     339.78613 Sec       3/3/2022 2:28:23 PM
Data Acquisition: Timed
Station Name: ftse.cfg
Test File Name: Default.tst
Time      Ch Disp.  Ch Force
Sec       in        kip
0.60644531 0.0012353362 0.21854116
1.1064453 0.0012308476 0.20952113
1.6064453 0.0011914978 0.19512033
2.1064453 0.0011713165 0.19812298
2.6064453 0.00059212866 -0.19452697
3.1064453 0.00041523657 -0.28241572
3.6064453 0.00024987728 -0.37292081
4.1064453 8.4639374e-05 -0.49533328
4.6064453 -9.2215843e-05 -0.57894403
5.1064453 -0.00024253871 -0.66852564
5.6064453 -0.00042363055 -0.79478556
6.1064453 -0.00058393111 -0.87210602
6.6064453 -0.000752247 -0.98567533
7.1064453 -0.00091435615 -1.1074227
7.6064453 -0.0010847865 -1.1997721
8.1064453 -0.0012541366 -1.3060805
8.6064453 -0.0014277648 -1.4157022
9.1064453 -0.0015914582 -1.494939
9.6064453 -0.0017573539 -1.6188045
10.106445 -0.0019212503 -1.7005566
10.606445 -0.002109749 -1.7685055
11.106445 -0.0022606065 -1.8846449
11.606445 -0.0024201619 -1.9836953
12.106445 -0.0025895259 -2.0675929
12.606445 -0.0027484556 -2.1810055
13.106445 -0.0029070412 -2.283735
13.606445 -0.0030947838 -2.384419
14.106445 -0.0032921783 -2.4818606
14.606445 -0.0034544151 -2.5712891
15.106445 -0.0035928425 -2.6473629
15.606445 -0.0037490306 -2.7596467
16.106445 -0.0039429525 -2.8461583
16.606445 -0.0040881229 -2.9216928
17.106445 -0.0042597903 -3.0278208
17.606445 -0.0044389153 -3.1525807
18.106445 -0.0045980155 -3.2552772
18.606445 -0.0047927299 -3.3570924
19.106445 -0.0049433368 -3.4449277
19.606445 -0.005104675 -3.5202539
20.106445 -0.0052786302 -3.6119769
20.606445 -0.005441288 -3.7133155
21.106445 -0.0056322794 -3.8076818
21.606445 -0.0057817539 -3.9019861
22.106445 -0.0059304661 -3.9990129
22.606445 -0.0060997363 -4.1320205
23.106445 -0.0062761614 -4.2009134
23.606445 -0.0064374888 -4.3011165
24.106445 -0.0066264421 -4.4088254
24.606445 -0.0067765699 -4.503036
25.106445 -0.0069356458 -4.5841188
25.606445 -0.0071218573 -4.6973133
26.106445 -0.0072627147 -4.8086843
26.606445 -0.0074497731 -4.8987412
27.106445 -0.0076041557 -4.9677563
27.606445 -0.0077756513 -5.0697184
