MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     404.47412 Sec       3/3/2022 3:44:40 PM
Data Acquisition: Timed
Station Name: ftse.cfg
Test File Name: Default.tst
Time      Ch Disp.  Ch Force
Sec       in        kip
0.60742188 -2.0307322 -2.8762665
1.1074219 -2.0307415 -2.8695116
1.6074219 -2.0307102 -2.868408
2.1074219 -2.0307417 -2.8671532
2.6074219 -2.0307236 -2.8719454
3.1074219 -2.03075  -2.8727612
3.6074219 -2.0307271 -2.88008
4.1074219 -2.0307434 -2.8775935
4.6074219 -2.0307233 -2.8693428
5.1074219 -2.0307624 -2.8716896
5.6074219 -2.030757 -2.8684494
6.1074219 -2.0307393 -2.8660274
6.6074219 -2.0307417 -2.8715682
7.1074219 -2.0307701 -2.8804243
7.6074219 -2.0307527 -2.8792546
8.1074219 -2.0307481 -2.8763905
8.6074219 -2.0307422 -2.8737702
9.1074219 -2.0307951 -2.8706627
9.6074219 -2.0307221 -2.8692343
10.107422 -2.0307631 -2.8671901
10.607422 -2.0307324 -2.8677053
11.107422 -2.0307977 -2.8688188
11.607422 -2.0308139 -2.8723419
12.107422 -2.0307546 -2.8755159
12.607422 -2.0308039 -2.8749514
13.107422 -2.030736 -2.8766053
13.607422 -2.0308099 -2.8703175
14.107422 -2.0307815 -2.8693585
14.607422 -2.0307548 -2.8686287
15.107422 -2.0307679 -2.863929
15.607422 -2.0307448 -2.865634
16.107422 -2.0308249 -2.8684695
16.607422 -2.0307927 -2.8688378
17.107422 -2.0308049 -2.8754916
17.607422 -2.0308254 -2.876096
18.107422 -2.0307953 -2.8770239
18.607422 -2.0307701 -2.8727391
19.107422 -2.0307956 -2.8686347
19.607422 -2.0307949 -2.8685138
20.107422 -2.0307736 -2.8675015
20.607422 -2.0307786 -2.8669238
21.107422 -2.0308142 -2.8647408
21.607422 -2.0308261 -2.8701372
22.107422 -2.030803 -2.8714683
22.607422 -2.0307813 -2.8750155
23.107422 -2.0307405 -2.876688
23.607422 -2.0307472 -2.8787184
24.107422 -2.0303907 -2.8685069
24.607422 -2.0296497 -2.8666689
25.107422 -2.0286932 -2.8610435
25.607422 -2.0272195 -2.8512223
26.107422 -2.0236945 -2.792531
26.607422 -2.0223353 -2.7638733
27.107422 -2.0206947 -2.740509
27.607422 -2.0190525 -2.7169375
28.107422 -2.0174196 -2.6908143
28.607422 -2.0157731 -2.6599243
