MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     131.71045 Sec       3/3/2022 1:45:20 PM
Data Acquisition: Timed
Station Name: ftse.cfg
Test File Name: Default.tst
Time      Ch Disp.  Ch Force
Sec       in        kip
0.61328125 0.011556116 0.53648001
1.1132813 0.013225138 1.4774659
1.6132813 0.014841004 2.4205332
2.1132813 0.01653187 3.3880396
2.6132813 0.018180747 4.3508854
3.1132813 0.019856039 5.2493696
3.6132813 0.021535883 6.1491909
4.1132813 0.023196718 7.0599036
4.6132813 0.024863213 7.9771895
5.1132813 0.026532622 8.8348637
5.6132813 0.028187053 9.6927824
6.1132813 0.029866865 10.561618
6.6132813 0.031534616 11.443224
7.1132813 0.033208862 12.294966
7.6132813 0.034878593 13.080407
8.1132813 0.036535285 13.859363
8.6132813 0.038191922 14.609383
9.1132813 0.039877988 15.309269
9.6132813 0.041543771 15.888683
10.113281 0.043188915 16.382977
10.613281 0.044875775 16.818764
11.113281 0.046553794 17.163803
11.613281 0.048220124 17.378099
12.113281 0.049846727 17.457657
12.613281 0.051552452 17.53059
13.113281 0.05320704 17.615894
13.613281 0.054862063 17.653263
14.113281 0.056512713 17.664089
14.613281 0.058219526 17.698278
15.113281 0.059861436 17.723421
15.613281 0.061549075 17.735022
16.113281 0.063232087 17.730791
16.613281 0.064879037 17.755692
17.113281 0.066541702 17.762665
17.613281 0.068222687 17.753689
18.113281 0.069856234 17.765701
18.613281 0.07156197 17.756968
19.113281 0.07319586 17.725897
19.613281 0.074889094 17.716524
20.113281 0.076547347 17.713509
20.613281 0.078240298 17.724636
21.113281 0.079881161 17.748236
21.613281 0.081572123 17.791332
22.113281 0.083214194 17.814383
22.613281 0.084893011 17.820574
23.113281 0.086567052 17.830978
23.613281 0.088240273 17.809206
24.113281 0.089881167 17.732746
24.613281 0.091559894 17.918036
25.113281 0.093236595 18.021944
25.613281 0.094907403 18.075325
26.113281 0.096547902 18.124979
26.613281 0.098334014 18.242882
27.113281 0.10256203 18.357676
27.613281 0.10668462 18.478348
28.113281 0.11089403 18.586721
28.613281 0.11505681 18.664288
29.113281 0.11927835 18.755379
29.613281 0.12340248 18.861219
30.113281 0.12751728 18.93825
30.613281 0.13173534 19.041561
31.113281 0.13585246 19.164106
31.613281 0.14004688 19.23451
32.113281 0.1442261 19.325079
32.613281 0.14838929 19.424595
33.113281 0.15254486 19.493906
33.613281 0.1567266 19.594893
